Timestep,EcoregionID,EcoregionName,Flux,Mean,Lower,Upper
2033,8,SoCal Mtns.,Rh,5.7,5.1,6.6
2033,9,East Cascades,LULCC,1.8,1.3,2.4
2033,9,East Cascades,NECB,-1.4,-3.5,0.9
2033,9,East Cascades,NEP,0.3,-1.6,2.6
2033,9,East Cascades,NPP,6.5,5.2,8.6
2033,9,East Cascades,Rh,6.1,5.5,7.1
2033,13,Central B&R,LULCC,0.3,0.2,0.5
2033,13,Central B&R,NECB,-0,-0.7,1.3
2033,13,Central B&R,NEP,0.2,-0.5,1.6
2033,13,Central B&R,NPP,2,1,3.2
2033,13,Central B&R,Rh,1.7,1.5,2
2033,14,Mojave B&R,LULCC,0.3,0.2,0.5
2033,14,Mojave B&R,NECB,-0.3,-3.2,4.6
2033,14,Mojave B&R,NEP,0,-2.9,5
2033,14,Mojave B&R,NPP,5.5,1.9,10.2
2033,14,Mojave B&R,Rh,5.5,4.8,6.8
2033,78,Klamath Mtns.,LULCC,5,3.4,7
2033,78,Klamath Mtns.,NECB,-1.5,-5.7,3.8
2033,78,Klamath Mtns.,NEP,3.6,-0.3,9
2033,78,Klamath Mtns.,NPP,23.9,19.5,29.5
2033,78,Klamath Mtns.,Rh,20.3,17.9,22.4
2033,80,Northern B&R,LULCC,0.2,0.1,0.3
2033,80,Northern B&R,NECB,-0.2,-0.5,0.2
2033,80,Northern B&R,NEP,0,-0.3,0.4
2033,80,Northern B&R,NPP,0.9,0.5,1.2
2033,80,Northern B&R,Rh,0.9,0.8,1
2033,81,Sonoran B&R,LULCC,0.6,0.4,0.8
2033,81,Sonoran B&R,NECB,-0.4,-1.3,0.6
2033,81,Sonoran B&R,NEP,0.2,-0.9,1.4
2033,81,Sonoran B&R,NPP,1.7,0.5,2.8
2033,81,Sonoran B&R,Rh,1.5,1.3,2.1
2034,1,Coast Range,LULCC,2.6,1.7,3.6
2034,1,Coast Range,NECB,-1.3,-4,0.6
2034,1,Coast Range,NEP,1.4,-1.1,2.8
2034,1,Coast Range,NPP,11.1,9,12.7
2034,1,Coast Range,Rh,9.8,9,10.5
2034,4,Cascades,LULCC,0.2,0.1,0.6
2034,4,Cascades,NECB,-0.2,-0.7,0
2034,4,Cascades,NEP,0.1,-0.1,0.2
2034,4,Cascades,NPP,0.8,0.6,1
2034,4,Cascades,Rh,0.7,0.6,0.8
2034,5,Sierra Nevada,LULCC,4,2.8,6.4
2034,5,Sierra Nevada,NECB,-2.5,-8.3,-0
2034,5,Sierra Nevada,NEP,1.5,-2,3.4
2034,5,Sierra Nevada,NPP,16.9,13.5,19
2034,5,Sierra Nevada,Rh,15.4,14.6,16.7
2034,6,Oak Woodlands,LULCC,6.5,5.1,8.1
2034,6,Oak Woodlands,NECB,-5.8,-18.3,8.1
2034,6,Oak Woodlands,NEP,0.7,-11.1,14.5
2034,6,Oak Woodlands,NPP,32.4,24.6,44.5
2034,6,Oak Woodlands,Rh,31.7,29,36
2034,7,Central Valley,LULCC,14.2,11.3,16.7
2034,7,Central Valley,NECB,-3.3,-14.4,6.1
2034,7,Central Valley,NEP,11,0.8,21.3
2034,7,Central Valley,NPP,26.3,19.9,34.6
2034,7,Central Valley,Rh,15.4,13.2,19.3
2034,8,SoCal Mtns.,LULCC,0.8,0.5,1.4
2034,8,SoCal Mtns.,NECB,-1,-3.6,2.7
2034,8,SoCal Mtns.,NEP,-0.2,-2.7,3.3
2034,8,SoCal Mtns.,NPP,5.8,3.3,9.1
2034,8,SoCal Mtns.,Rh,5.9,5.5,6.3
2034,9,East Cascades,LULCC,1.8,1.3,2.6
2034,9,East Cascades,NECB,-1.2,-3.7,0.4
2034,9,East Cascades,NEP,0.6,-1.6,2.1
2034,9,East Cascades,NPP,6.6,4.7,8.4
2034,9,East Cascades,Rh,6,5.6,6.5
2034,13,Central B&R,LULCC,0.3,0.2,0.4
2034,13,Central B&R,NECB,-0.2,-0.8,0.6
2034,13,Central B&R,NEP,0.1,-0.5,0.8
2034,13,Central B&R,NPP,1.9,1.2,2.6
2034,13,Central B&R,Rh,1.8,1.6,1.9
2034,14,Mojave B&R,LULCC,0.3,0.2,0.5
2034,14,Mojave B&R,NECB,-0.9,-3,1.8
2034,14,Mojave B&R,NEP,-0.6,-2.7,2.1
2034,14,Mojave B&R,NPP,5.1,2.9,7.8
2034,14,Mojave B&R,Rh,5.8,5.1,6.4
2034,78,Klamath Mtns.,LULCC,5.3,3.5,7.4
2034,78,Klamath Mtns.,NECB,-2.4,-7.2,1.1
2034,78,Klamath Mtns.,NEP,2.9,-1.2,5.8
2034,78,Klamath Mtns.,NPP,23.3,18.6,27.2
2034,78,Klamath Mtns.,Rh,20.4,18.6,22.3
2034,80,Northern B&R,LULCC,0.2,0.1,0.3
2034,80,Northern B&R,NECB,-0.2,-0.5,0.2
2034,80,Northern B&R,NEP,0,-0.3,0.4
2034,80,Northern B&R,NPP,0.9,0.6,1.2
2034,80,Northern B&R,Rh,0.8,0.8,0.9
2034,81,Sonoran B&R,LULCC,0.6,0.4,1
2034,81,Sonoran B&R,NECB,-0.4,-1.1,1
2034,81,Sonoran B&R,NEP,0.2,-0.6,1.9
2034,81,Sonoran B&R,NPP,1.8,1,3.3
2034,81,Sonoran B&R,Rh,1.6,1.4,1.8
2035,1,Coast Range,LULCC,2.6,1.8,3.6
2035,1,Coast Range,NECB,-1.4,-3.1,0.3
2035,1,Coast Range,NEP,1.2,-0.1,2.5
2035,1,Coast Range,NPP,10.9,8.8,12.8
2035,1,Coast Range,Rh,9.7,8.7,10.6
2035,4,Cascades,LULCC,0.2,0.1,0.6
2035,4,Cascades,NECB,-0.1,-0.5,0.1
2035,4,Cascades,NEP,0.1,-0,0.3
2035,4,Cascades,NPP,0.8,0.5,1
2035,4,Cascades,Rh,0.7,0.6,0.8
2035,5,Sierra Nevada,LULCC,3.9,2.9,5.4
2035,5,Sierra Nevada,NECB,-3,-8.7,0.4
2035,5,Sierra Nevada,NEP,0.9,-3.6,3.7
2035,5,Sierra Nevada,NPP,16,12.3,18.6
2035,5,Sierra Nevada,Rh,15.1,13.8,16.2
2035,6,Oak Woodlands,LULCC,6.3,4.9,8.1
2035,6,Oak Woodlands,NECB,-7.2,-19.3,7.3
2035,6,Oak Woodlands,NEP,-0.9,-13.5,13.1
2035,6,Oak Woodlands,NPP,30,17.3,40.3
2035,6,Oak Woodlands,Rh,30.9,26.8,33.6
2035,7,Central Valley,LULCC,13.1,8.7,15.4
2035,7,Central Valley,NECB,-4.4,-11,3.8
2035,7,Central Valley,NEP,8.7,-1.1,17.6
2035,7,Central Valley,NPP,23.4,12.7,30
2035,7,Central Valley,Rh,14.7,12.4,16.9
2035,8,SoCal Mtns.,LULCC,0.8,0.5,1.3
2035,8,SoCal Mtns.,NECB,-1.2,-4.4,3
2035,8,SoCal Mtns.,NEP,-0.3,-3.3,3.6
2035,8,SoCal Mtns.,NPP,5.5,2.6,8.7
2035,8,SoCal Mtns.,Rh,5.8,5,6.4
2035,9,East Cascades,LULCC,1.8,1.3,2.6
2035,9,East Cascades,NECB,-1.1,-2.7,0.4
2035,9,East Cascades,NEP,0.7,-0.8,2.1
2035,9,East Cascades,NPP,6.5,4.5,7.9
2035,9,East Cascades,Rh,5.9,5.3,6.4
2035,13,Central B&R,LULCC,0.3,0.2,0.4
2035,13,Central B&R,NECB,-0.3,-1.3,0.7
2035,13,Central B&R,NEP,-0.1,-1,0.9
2035,13,Central B&R,NPP,1.7,0.8,2.6
2035,13,Central B&R,Rh,1.7,1.5,1.8
2035,14,Mojave B&R,LULCC,0.3,0.2,0.5
2035,14,Mojave B&R,NECB,-1.2,-3.4,2.2
2035,14,Mojave B&R,NEP,-0.9,-3,2.5
2035,14,Mojave B&R,NPP,4.6,2.7,7.2
2035,14,Mojave B&R,Rh,5.6,4.7,6.3
2035,78,Klamath Mtns.,LULCC,5.3,3.5,7.3
2035,78,Klamath Mtns.,NECB,-2,-5.5,1.8
2035,78,Klamath Mtns.,NEP,3.3,-0.4,6.6
2035,78,Klamath Mtns.,NPP,23.5,17.6,28.3
2035,78,Klamath Mtns.,Rh,20.2,18,22.1
2035,80,Northern B&R,LULCC,0.2,0.1,0.3
2035,80,Northern B&R,NECB,-0.2,-0.4,0.1
2035,80,Northern B&R,NEP,-0,-0.2,0.3
2035,80,Northern B&R,NPP,0.8,0.6,1.1
2035,80,Northern B&R,Rh,0.8,0.7,0.9
2035,81,Sonoran B&R,LULCC,0.7,0.4,1
2035,81,Sonoran B&R,NECB,-0.1,-0.9,1.1
2035,81,Sonoran B&R,NEP,0.6,-0.5,2
2035,81,Sonoran B&R,NPP,2.1,1,3.4
2035,81,Sonoran B&R,Rh,1.5,1.3,1.7
2036,1,Coast Range,LULCC,2.7,1.8,3.6
2036,1,Coast Range,NECB,-0.1,-2.1,2.6
2036,1,Coast Range,NEP,2.6,0.8,5
2036,1,Coast Range,NPP,12.4,10.4,14.6
2036,1,Coast Range,Rh,9.9,8.9,10.8
2036,4,Cascades,LULCC,0.2,0.1,0.6
2036,4,Cascades,NECB,-0,-0.5,0.1
2036,4,Cascades,NEP,0.2,0,0.3
2036,4,Cascades,NPP,0.9,0.7,1
2036,4,Cascades,Rh,0.7,0.6,0.8
2036,5,Sierra Nevada,LULCC,3.7,2.8,4.9
2036,5,Sierra Nevada,NECB,0.4,-1.9,3.5
2036,5,Sierra Nevada,NEP,4.1,2.1,6.9
2036,5,Sierra Nevada,NPP,19.3,16,21.4
2036,5,Sierra Nevada,Rh,15.2,13.8,16.6
2036,6,Oak Woodlands,LULCC,6.6,5.1,8.3
2036,6,Oak Woodlands,NECB,3.2,-9.9,15.1
2036,6,Oak Woodlands,NEP,9.8,-3.6,21.6
2036,6,Oak Woodlands,NPP,40.6,25.3,52.1
2036,6,Oak Woodlands,Rh,30.8,27.9,33.1
2036,7,Central Valley,LULCC,15.4,11.7,19.1
2036,7,Central Valley,NECB,2.7,-5.2,10.2
2036,7,Central Valley,NEP,18.1,7.6,28.3
2036,7,Central Valley,NPP,32.4,21.1,42.4
2036,7,Central Valley,Rh,14.2,11.8,16.2
2036,8,SoCal Mtns.,LULCC,0.8,0.5,1.3
2036,8,SoCal Mtns.,NECB,0.8,-2.3,4.2
2036,8,SoCal Mtns.,NEP,1.6,-1.3,4.9
2036,8,SoCal Mtns.,NPP,7.4,4,10.5
2036,8,SoCal Mtns.,Rh,5.8,5.3,6.3
2036,9,East Cascades,LULCC,1.8,1.4,2.4
2036,9,East Cascades,NECB,0.1,-1.3,1.4
2036,9,East Cascades,NEP,1.9,0.6,3
2036,9,East Cascades,NPP,7.8,6.2,9
2036,9,East Cascades,Rh,5.9,5.3,6.6
2036,13,Central B&R,LULCC,0.3,0.2,0.4
2036,13,Central B&R,NECB,0.3,-0.6,1.2
2036,13,Central B&R,NEP,0.6,-0.3,1.5
2036,13,Central B&R,NPP,2.3,1.3,3.1
2036,13,Central B&R,Rh,1.7,1.6,1.9
2036,14,Mojave B&R,LULCC,0.3,0.2,0.5
2036,14,Mojave B&R,NECB,0,-3.1,4.6
2036,14,Mojave B&R,NEP,0.3,-2.8,4.9
2036,14,Mojave B&R,NPP,6,2.4,10.1
2036,14,Mojave B&R,Rh,5.7,5.2,6.3
2036,78,Klamath Mtns.,LULCC,5.4,3.7,7.5
2036,78,Klamath Mtns.,NECB,-0.1,-3.3,3.5
2036,78,Klamath Mtns.,NEP,5.2,2.3,8.4
2036,78,Klamath Mtns.,NPP,25.9,23.2,28.7
2036,78,Klamath Mtns.,Rh,20.6,18.8,23
2036,80,Northern B&R,LULCC,0.2,0.2,0.3
2036,80,Northern B&R,NECB,0,-0.3,0.3
2036,80,Northern B&R,NEP,0.2,-0.1,0.5
2036,80,Northern B&R,NPP,1.1,0.7,1.3
2036,80,Northern B&R,Rh,0.8,0.7,0.9
2036,81,Sonoran B&R,LULCC,0.7,0.3,1.1
2036,81,Sonoran B&R,NECB,-0.1,-1.1,1
2036,81,Sonoran B&R,NEP,0.6,-0.8,1.9
2036,81,Sonoran B&R,NPP,2.1,0.5,3.4
2036,81,Sonoran B&R,Rh,1.5,1.3,1.8
2037,1,Coast Range,LULCC,2.6,1.7,3.3
2037,1,Coast Range,NECB,-0.4,-3.4,1.6
2037,1,Coast Range,NEP,2.1,-0.9,3.7
2037,1,Coast Range,NPP,12,8.7,14.2
2037,1,Coast Range,Rh,9.8,8.9,10.6
2037,4,Cascades,LULCC,0.2,0.1,0.4
2037,4,Cascades,NECB,-0.1,-0.5,0.1
2037,4,Cascades,NEP,0.1,-0.1,0.2
2037,4,Cascades,NPP,0.8,0.6,0.9
2037,4,Cascades,Rh,0.7,0.6,0.8
2037,5,Sierra Nevada,LULCC,3.6,2.8,4.7
2037,5,Sierra Nevada,NECB,-1.3,-6,2.6
2037,5,Sierra Nevada,NEP,2.3,-2.5,6
2037,5,Sierra Nevada,NPP,17.5,12.6,21.5
2037,5,Sierra Nevada,Rh,15.2,14,16
2037,6,Oak Woodlands,LULCC,6.5,4.7,8.5
2037,6,Oak Woodlands,NECB,-0.3,-21.2,20.9
2037,6,Oak Woodlands,NEP,6.2,-15.5,28.2
2037,6,Oak Woodlands,NPP,37.1,15.7,60
2037,6,Oak Woodlands,Rh,30.9,28.7,34.2
2037,7,Central Valley,LULCC,15,10.1,21.5
2037,7,Central Valley,NECB,-0.6,-12.6,12.5
2037,7,Central Valley,NEP,14.4,-1.2,32.8
2037,7,Central Valley,NPP,28.9,13.9,47.8
2037,7,Central Valley,Rh,14.5,13.1,16.6
2037,8,SoCal Mtns.,LULCC,0.8,0.5,1.3
2037,8,SoCal Mtns.,NECB,0.2,-5,5.5
2037,8,SoCal Mtns.,NEP,1,-4.2,6.2
2037,8,SoCal Mtns.,NPP,6.8,1.7,12.2
2037,8,SoCal Mtns.,Rh,5.8,5.4,6.4
2037,9,East Cascades,LULCC,1.7,1.3,2.3
2037,9,East Cascades,NECB,-1.2,-2.7,0.6
2037,9,East Cascades,NEP,0.5,-1,2.3
2037,9,East Cascades,NPP,6.4,4.9,8.6
2037,9,East Cascades,Rh,5.9,5.4,6.3
2037,13,Central B&R,LULCC,0.3,0.2,0.5
2037,13,Central B&R,NECB,0,-0.9,1.5
2037,13,Central B&R,NEP,0.3,-0.6,1.8
2037,13,Central B&R,NPP,2,1.1,3.6
2037,13,Central B&R,Rh,1.7,1.6,1.8
2037,14,Mojave B&R,LULCC,0.3,0.2,0.5
2037,14,Mojave B&R,NECB,0.5,-4.2,6.3
2037,14,Mojave B&R,NEP,0.8,-3.9,6.7
2037,14,Mojave B&R,NPP,6.4,1.8,12.4
2037,14,Mojave B&R,Rh,5.6,5.1,6.3
2037,78,Klamath Mtns.,LULCC,5,3.5,6.8
2037,78,Klamath Mtns.,NECB,-1.1,-5.7,1.6
2037,78,Klamath Mtns.,NEP,3.9,0.1,6.3
2037,78,Klamath Mtns.,NPP,24.4,20.3,27.7
2037,78,Klamath Mtns.,Rh,20.5,18.3,21.7
2037,80,Northern B&R,LULCC,0.2,0.1,0.3
2037,80,Northern B&R,NECB,-0.1,-0.4,0.2
2037,80,Northern B&R,NEP,0.1,-0.2,0.4
2037,80,Northern B&R,NPP,0.9,0.7,1.3
2037,80,Northern B&R,Rh,0.8,0.7,0.9
2037,81,Sonoran B&R,LULCC,0.8,0.4,1.3
2037,81,Sonoran B&R,NECB,0.2,-1.1,2.1
2037,81,Sonoran B&R,NEP,1,-0.6,3.3
2037,81,Sonoran B&R,NPP,2.5,0.9,4.8
2037,81,Sonoran B&R,Rh,1.5,1.3,1.9
2038,1,Coast Range,LULCC,2.6,1.8,3.4
2038,1,Coast Range,NECB,-0.3,-2.7,2.4
2038,1,Coast Range,NEP,2.4,0.3,4.8
2038,1,Coast Range,NPP,12.2,9.5,14.6
2038,1,Coast Range,Rh,9.9,8.7,10.9
2038,4,Cascades,LULCC,0.2,0.1,0.5
2038,4,Cascades,NECB,-0.1,-0.3,0.1
2038,4,Cascades,NEP,0.2,0.1,0.3
2038,4,Cascades,NPP,0.9,0.7,1
2038,4,Cascades,Rh,0.7,0.6,0.8
2038,5,Sierra Nevada,LULCC,3.6,2.8,4.7
2038,5,Sierra Nevada,NECB,-0.3,-3.1,3.9
2038,5,Sierra Nevada,NEP,3.3,0.6,7.5
2038,5,Sierra Nevada,NPP,18.5,15.7,22.7
2038,5,Sierra Nevada,Rh,15.2,14,16.4
2038,6,Oak Woodlands,LULCC,6.5,5,8.9
2038,6,Oak Woodlands,NECB,1.5,-12.7,33.2
2038,6,Oak Woodlands,NEP,8,-6,41
2038,6,Oak Woodlands,NPP,38.7,25.7,72.2
2038,6,Oak Woodlands,Rh,30.7,27.2,33.1
2038,7,Central Valley,LULCC,15.6,11.2,24.8
2038,7,Central Valley,NECB,1.1,-6.9,21.1
2038,7,Central Valley,NEP,16.7,5.4,44.7
2038,7,Central Valley,NPP,31.2,19.6,59.8
2038,7,Central Valley,Rh,14.5,12.4,16.6
2038,8,SoCal Mtns.,LULCC,0.8,0.5,1.2
2038,8,SoCal Mtns.,NECB,0.1,-3.2,6.7
2038,8,SoCal Mtns.,NEP,0.9,-2.2,7.5
2038,8,SoCal Mtns.,NPP,6.6,3.8,13.4
2038,8,SoCal Mtns.,Rh,5.8,5.4,6.1
2038,9,East Cascades,LULCC,1.8,1.3,2.4
2038,9,East Cascades,NECB,-0.5,-2.1,0.7
2038,9,East Cascades,NEP,1.3,-0.4,2.4
2038,9,East Cascades,NPP,7.3,5.7,8.6
2038,9,East Cascades,Rh,6,5.3,6.4
2038,13,Central B&R,LULCC,0.3,0.2,0.4
2038,13,Central B&R,NECB,0.2,-0.5,1.9
2038,13,Central B&R,NEP,0.4,-0.3,2.3
2038,13,Central B&R,NPP,2.2,1.6,4.1
2038,13,Central B&R,Rh,1.8,1.6,1.9
2038,14,Mojave B&R,LULCC,0.3,0.2,0.5
2038,14,Mojave B&R,NECB,-0.1,-2.9,7.4
2038,14,Mojave B&R,NEP,0.2,-2.5,7.9
2038,14,Mojave B&R,NPP,5.8,3,13.8
2038,14,Mojave B&R,Rh,5.5,5.1,6
2038,78,Klamath Mtns.,LULCC,5.2,3.6,7.2
2038,78,Klamath Mtns.,NECB,-0.7,-4.3,3
2038,78,Klamath Mtns.,NEP,4.5,2.1,7.8
2038,78,Klamath Mtns.,NPP,25.3,20.8,28.8
2038,78,Klamath Mtns.,Rh,20.8,18.4,22.6
2038,80,Northern B&R,LULCC,0.2,0.1,0.3
2038,80,Northern B&R,NECB,-0,-0.3,0.2
2038,80,Northern B&R,NEP,0.2,-0.1,0.4
2038,80,Northern B&R,NPP,1,0.7,1.2
2038,80,Northern B&R,Rh,0.8,0.7,0.9
2038,81,Sonoran B&R,LULCC,0.7,0.4,1.5
2038,81,Sonoran B&R,NECB,-0.1,-1,2.2
2038,81,Sonoran B&R,NEP,0.6,-0.4,3.6
2038,81,Sonoran B&R,NPP,2.2,1.2,5.4
2038,81,Sonoran B&R,Rh,1.5,1.4,1.8
2039,1,Coast Range,LULCC,2.7,1.7,3.8
2039,1,Coast Range,NECB,-0.1,-2.3,2.2
2039,1,Coast Range,NEP,2.6,0.6,4.5
2039,1,Coast Range,NPP,12.5,9.8,14.7
2039,1,Coast Range,Rh,9.9,8.9,11
2039,4,Cascades,LULCC,0.2,0.1,0.5
2039,4,Cascades,NECB,-0,-0.3,0.1
2039,4,Cascades,NEP,0.2,0.1,0.3
2039,4,Cascades,NPP,0.9,0.7,1
2039,4,Cascades,Rh,0.7,0.6,0.8
2039,5,Sierra Nevada,LULCC,3.7,2.6,5.3
2039,5,Sierra Nevada,NECB,-0.1,-3.1,2.5
2039,5,Sierra Nevada,NEP,3.6,0.4,6.1
2039,5,Sierra Nevada,NPP,18.9,14.9,21.8
2039,5,Sierra Nevada,Rh,15.3,14.3,16.1
2039,6,Oak Woodlands,LULCC,6.7,5,8.7
2039,6,Oak Woodlands,NECB,4.8,-10.6,19.4
2039,6,Oak Woodlands,NEP,11.5,-3.2,25.8
2039,6,Oak Woodlands,NPP,43,30.8,57.4
2039,6,Oak Woodlands,Rh,31.5,28,35.7
2039,7,Central Valley,LULCC,16.5,12.6,21
2039,7,Central Valley,NECB,2.2,-8.5,11.5
2039,7,Central Valley,NEP,18.7,5.5,30.9
2039,7,Central Valley,NPP,33.7,21.7,46.4
2039,7,Central Valley,Rh,15,12.9,18.6
2039,8,SoCal Mtns.,LULCC,0.8,0.5,1.3
2039,8,SoCal Mtns.,NECB,1.8,-1.3,5.2
2039,8,SoCal Mtns.,NEP,2.6,-0.3,5.9
2039,8,SoCal Mtns.,NPP,8.5,5.5,11.5
2039,8,SoCal Mtns.,Rh,5.9,5.6,6.3
2039,9,East Cascades,LULCC,1.9,1.3,2.8
2039,9,East Cascades,NECB,0.3,-1.6,2.2
2039,9,East Cascades,NEP,2.2,0.3,4.1
2039,9,East Cascades,NPP,8.1,5.5,9.9
2039,9,East Cascades,Rh,6,5.3,6.7
2039,13,Central B&R,LULCC,0.3,0.2,0.4
2039,13,Central B&R,NECB,0.4,-0.5,1
2039,13,Central B&R,NEP,0.7,-0.2,1.2
2039,13,Central B&R,NPP,2.4,1.6,3
2039,13,Central B&R,Rh,1.7,1.6,1.8
2039,14,Mojave B&R,LULCC,0.3,0.2,0.5
2039,14,Mojave B&R,NECB,1.9,-1.2,4
2039,14,Mojave B&R,NEP,2.2,-0.9,4.3
2039,14,Mojave B&R,NPP,7.8,4.8,10
2039,14,Mojave B&R,Rh,5.6,5.2,6.2
2039,78,Klamath Mtns.,LULCC,5.5,3.4,8.2
2039,78,Klamath Mtns.,NECB,-0.5,-3.4,3.2
2039,78,Klamath Mtns.,NEP,5,2.7,7.1
2039,78,Klamath Mtns.,NPP,25.8,21.3,28.2
2039,78,Klamath Mtns.,Rh,20.8,18.4,23.1
2039,80,Northern B&R,LULCC,0.2,0.2,0.3
2039,80,Northern B&R,NECB,0.2,-0.1,0.6
2039,80,Northern B&R,NEP,0.4,0,0.9
2039,80,Northern B&R,NPP,1.2,0.8,1.7
2039,80,Northern B&R,Rh,0.8,0.7,0.9
2039,81,Sonoran B&R,LULCC,0.9,0.5,1.2
2039,81,Sonoran B&R,NECB,0.5,-0.6,2.1
2039,81,Sonoran B&R,NEP,1.4,-0.1,3.2
2039,81,Sonoran B&R,NPP,2.9,1.5,4.6
2039,81,Sonoran B&R,Rh,1.6,1.3,2
2040,1,Coast Range,LULCC,2.7,1.8,3.6
2040,1,Coast Range,NECB,0.1,-3.3,2.9
2040,1,Coast Range,NEP,2.8,-0,5.2
2040,1,Coast Range,NPP,12.2,9.1,14.6
2040,1,Coast Range,Rh,9.5,8.4,10.3
2040,4,Cascades,LULCC,0.2,0.1,0.5
2040,4,Cascades,NECB,-0,-0.4,0.2
2040,4,Cascades,NEP,0.2,-0,0.3
2040,4,Cascades,NPP,0.9,0.6,1
2040,4,Cascades,Rh,0.7,0.6,0.7
2040,5,Sierra Nevada,LULCC,4,2.7,8
2040,5,Sierra Nevada,NECB,-1.3,-8,2.8
2040,5,Sierra Nevada,NEP,2.8,-3.7,6.2
2040,5,Sierra Nevada,NPP,17.6,10.8,21.4
2040,5,Sierra Nevada,Rh,14.9,13.9,16.1
2040,6,Oak Woodlands,LULCC,6.7,5.1,8.9
2040,6,Oak Woodlands,NECB,-0.5,-20.6,15
2040,6,Oak Woodlands,NEP,6.1,-14.1,21.5
2040,6,Oak Woodlands,NPP,37,17.3,52.2
2040,6,Oak Woodlands,Rh,30.9,28.7,36.2
2040,7,Central Valley,LULCC,16,10.6,22.1
2040,7,Central Valley,NECB,0.3,-15.5,13.8
2040,7,Central Valley,NEP,16.3,-3.7,34.1
2040,7,Central Valley,NPP,31.3,12.1,48.9
2040,7,Central Valley,Rh,15,13.5,18.5
2040,8,SoCal Mtns.,LULCC,0.8,0.5,1.4
2040,8,SoCal Mtns.,NECB,0.1,-3.4,3.6
2040,8,SoCal Mtns.,NEP,0.9,-2.3,4.2
2040,8,SoCal Mtns.,NPP,6.7,3.4,10.2
2040,8,SoCal Mtns.,Rh,5.8,5.3,6.6
2040,9,East Cascades,LULCC,1.8,1.3,2.5
2040,9,East Cascades,NECB,-0.1,-3.1,1.6
2040,9,East Cascades,NEP,1.6,-1.2,3.3
2040,9,East Cascades,NPP,7.3,4.2,9.4
2040,9,East Cascades,Rh,5.7,5.1,6.1
2040,13,Central B&R,LULCC,0.3,0.2,0.8
2040,13,Central B&R,NECB,-0.1,-1.2,1
2040,13,Central B&R,NEP,0.3,-0.8,1.3
2040,13,Central B&R,NPP,2,0.9,3
2040,13,Central B&R,Rh,1.7,1.6,1.9
2040,14,Mojave B&R,LULCC,0.3,0.2,0.6
2040,14,Mojave B&R,NECB,-0.3,-3.1,3.6
2040,14,Mojave B&R,NEP,0,-2.8,3.9
2040,14,Mojave B&R,NPP,5.6,3,9.1
2040,14,Mojave B&R,Rh,5.6,5.2,6.5
2040,78,Klamath Mtns.,LULCC,5.3,3.7,7.2
2040,78,Klamath Mtns.,NECB,0.6,-4.8,4.2
2040,78,Klamath Mtns.,NEP,5.9,1,8.9
2040,78,Klamath Mtns.,NPP,25.9,20.1,29.7
2040,78,Klamath Mtns.,Rh,20.1,17.8,21.6
2040,80,Northern B&R,LULCC,0.2,0.1,0.3
2040,80,Northern B&R,NECB,-0,-0.5,0.4
2040,80,Northern B&R,NEP,0.2,-0.3,0.6
2040,80,Northern B&R,NPP,1,0.4,1.5
2040,80,Northern B&R,Rh,0.8,0.7,0.9
2040,81,Sonoran B&R,LULCC,0.7,0.3,1.2
2040,81,Sonoran B&R,NECB,-0.3,-1.6,1
2040,81,Sonoran B&R,NEP,0.4,-1.2,2.2
2040,81,Sonoran B&R,NPP,2,0.5,4.2
2040,81,Sonoran B&R,Rh,1.6,1.3,2
2041,1,Coast Range,LULCC,2.6,1.7,3.5
2041,1,Coast Range,NECB,0.5,-2.4,2.9
2041,1,Coast Range,NEP,3.2,0.6,5.4
2041,1,Coast Range,NPP,13,10.6,15.4
2041,1,Coast Range,Rh,9.8,9.3,10.3
2041,4,Cascades,LULCC,0.2,0.1,0.4
2041,4,Cascades,NECB,0.1,-0.3,0.2
2041,4,Cascades,NEP,0.3,0,0.4
2041,4,Cascades,NPP,0.9,0.7,1.1
2041,4,Cascades,Rh,0.7,0.6,0.8
2041,5,Sierra Nevada,LULCC,3.7,2.7,5.2
2041,5,Sierra Nevada,NECB,0.2,-5.3,3.2
2041,5,Sierra Nevada,NEP,3.9,-1.4,6.6
2041,5,Sierra Nevada,NPP,19.2,13.9,22.5
2041,5,Sierra Nevada,Rh,15.3,13.9,16.2
2041,6,Oak Woodlands,LULCC,6.7,5,8.6
2041,6,Oak Woodlands,NECB,2.5,-12.8,18.9
2041,6,Oak Woodlands,NEP,9.2,-6.4,26
2041,6,Oak Woodlands,NPP,40.6,24.3,57.5
2041,6,Oak Woodlands,Rh,31.4,28.8,33.8
2041,7,Central Valley,LULCC,16.1,10.8,21.1
2041,7,Central Valley,NECB,0.8,-10.3,12.8
2041,7,Central Valley,NEP,16.9,2.2,32.9
2041,7,Central Valley,NPP,32,17,47.7
2041,7,Central Valley,Rh,15.1,13,17.3
2041,8,SoCal Mtns.,LULCC,0.8,0.5,1.4
2041,8,SoCal Mtns.,NECB,0.3,-3,3.5
2041,8,SoCal Mtns.,NEP,1.1,-1.8,4.1
2041,8,SoCal Mtns.,NPP,7.1,4.3,10.2
2041,8,SoCal Mtns.,Rh,6,5.6,6.2
2041,9,East Cascades,LULCC,1.9,1.4,2.5
2041,9,East Cascades,NECB,0.7,-2.1,2.9
2041,9,East Cascades,NEP,2.5,-0.4,4.8
2041,9,East Cascades,NPP,8.4,5.7,11
2041,9,East Cascades,Rh,5.9,5.5,6.2
