Timestep,EcoregionID,EcoregionName,LULC,Mean,Lower,Upper
2035,78,Klamath Mtns.,Grassland,1376.0171875,1327,1414
2035,78,Klamath Mtns.,Shrubland,1523.5465625,1507,1537
2035,78,Klamath Mtns.,SnowIce,12,12,12
2035,78,Klamath Mtns.,Water,124,124,124
2035,78,Klamath Mtns.,Wetland,38.410625,35,42
2035,80,Northern B&R,Agriculture,373.279375,349,402
2035,80,Northern B&R,Barren,414,414,414
2035,80,Northern B&R,Developed,54.5696875,54,57
2035,80,Northern B&R,Forest,1700.6928125,1693,1709
2035,80,Northern B&R,Grassland,163.3965625,157,169
2035,80,Northern B&R,Shrubland,3341.8053125,3327,3356
2035,80,Northern B&R,Water,303,303,303
2035,80,Northern B&R,Wetland,54.25625,45,63
2035,81,Sonoran B&R,Agriculture,2677.7,2487,2768.025
2035,81,Sonoran B&R,Barren,5807,5807,5807
2035,81,Sonoran B&R,Developed,991.584375,927,1066
2035,81,Sonoran B&R,Forest,211.808125,204,224
2035,81,Sonoran B&R,Grassland,277.44125,272,282
2035,81,Sonoran B&R,Shrubland,17184.349375,17072,17392
2035,81,Sonoran B&R,Water,1048,1048,1048
2035,81,Sonoran B&R,Wetland,83.116875,73,104.02500000000009
2036,1,Coast Range,Agriculture,266.5921875,252,291
2036,1,Coast Range,Barren,58,58,58
2036,1,Coast Range,Developed,789.2034375,744,840
2036,1,Coast Range,Forest,11182.2159375,11131,11223
2036,1,Coast Range,Grassland,764.128125,746,777
2036,1,Coast Range,Shrubland,285.453125,280,290
2036,1,Coast Range,Water,3499,3499,3499
2036,1,Coast Range,Wetland,111.4071875,109,113
2036,4,Cascades,Agriculture,10.7503125,5,17
2036,4,Cascades,Barren,76,76,76
2036,4,Cascades,Developed,43.1778125,37,58
2036,4,Cascades,Forest,1284.653125,1273,1291
2036,4,Cascades,Grassland,9.5828125,8,11
2036,4,Cascades,Shrubland,42.8359375,41,44
2036,4,Cascades,SnowIce,6,6,6
2036,4,Cascades,Water,1,1,1
2036,4,Cascades,Wetland,3,3,3
2036,5,Sierra Nevada,Agriculture,140.3453125,124,177
2036,5,Sierra Nevada,Barren,3045,3045,3045
2036,5,Sierra Nevada,Developed,728.4309375,700,776
2036,5,Sierra Nevada,Forest,42949.80125,42902,42984.025
2036,5,Sierra Nevada,Grassland,883.9153125,879,887
2036,5,Sierra Nevada,Shrubland,3107.1671875,3103,3110
2036,5,Sierra Nevada,SnowIce,10,10,10
2036,5,Sierra Nevada,Water,818,818,818
2036,5,Sierra Nevada,Wetland,161.34,161,162
2036,6,Oak Woodlands,Agriculture,6486.2496875,5983,7395.025
2036,6,Oak Woodlands,Barren,1296,1296,1296
2036,6,Oak Woodlands,Developed,18139.3853125,17542.975,18737
2036,6,Oak Woodlands,Forest,35419.6203125,35006,35724
2036,6,Oak Woodlands,Grassland,27796.833125,27034,28338
2036,6,Oak Woodlands,Shrubland,10033.45375,9759.975,10268
2036,6,Oak Woodlands,Water,11315,11315,11315
2036,6,Oak Woodlands,Wetland,852.4578125,803,892
2036,7,Central Valley,Agriculture,31280.0728125,30796.95,31929.024999999998
2036,7,Central Valley,Barren,305,305,305
2036,7,Central Valley,Developed,5428.0528125,5121,5741
2036,7,Central Valley,Forest,317.305625,290,347
2036,7,Central Valley,Grassland,7162.1515625,6469.975,7666.025
2036,7,Central Valley,Shrubland,155.4490625,136,181
2036,7,Central Valley,Water,431,431,431
2036,7,Central Valley,Wetland,1013.968125,941,1088
2036,8,SoCal Mtns.,Agriculture,112.7303125,83,159
2036,8,SoCal Mtns.,Barren,148,148,148
2036,8,SoCal Mtns.,Developed,982.41625,917.975,1061
2036,8,SoCal Mtns.,Forest,11664.3821875,11615,11701
2036,8,SoCal Mtns.,Grassland,1753.225625,1721,1781
2036,8,SoCal Mtns.,Shrubland,3142.8190625,3099.975,3175
2036,8,SoCal Mtns.,Water,316,316,316
2036,8,SoCal Mtns.,Wetland,70.4265625,67,75
2036,9,East Cascades,Agriculture,1599.278125,1550,1652
2036,9,East Cascades,Barren,169,169,169
2036,9,East Cascades,Developed,203.92125,199,214
2036,9,East Cascades,Forest,12180.636875,12155,12204
2036,9,East Cascades,Grassland,2816.6296875,2781,2847
2036,9,East Cascades,Shrubland,2982.666875,2965,3e3
2036,9,East Cascades,Water,534,534,534
2036,9,East Cascades,Wetland,169.8671875,161,181
2036,13,Central B&R,Agriculture,215.516875,182,254
2036,13,Central B&R,Barren,277,277,277
2036,13,Central B&R,Developed,124.7959375,123,128
2036,13,Central B&R,Forest,4663.1075,4651,4673
2036,13,Central B&R,Grassland,510.0734375,498,522
2036,13,Central B&R,Shrubland,7026.045625,7012,7041
2036,13,Central B&R,Water,226,226,226
2036,13,Central B&R,Wetland,78.460625,78,80
2036,14,Mojave B&R,Agriculture,362.8159375,282,451
2036,14,Mojave B&R,Barren,7493,7493,7493
2036,14,Mojave B&R,Developed,1667.4103125,1547.975,1795.025
2036,14,Mojave B&R,Forest,4574.39125,4553,4591
2036,14,Mojave B&R,Grassland,853.9890625,775,913
2036,14,Mojave B&R,Shrubland,61484.3440625,61368,61597
2036,14,Mojave B&R,Water,40,40,40
2036,14,Mojave B&R,Wetland,43.049375,41,45
2036,78,Klamath Mtns.,Agriculture,537.491875,464,635
2036,78,Klamath Mtns.,Barren,67,67,67
2036,78,Klamath Mtns.,Developed,408.69625,400,431
2036,78,Klamath Mtns.,Forest,28844.9484375,28810,28870
2036,78,Klamath Mtns.,Grassland,1375.21375,1324,1415
2036,78,Klamath Mtns.,Shrubland,1523.254375,1507,1537
2036,78,Klamath Mtns.,SnowIce,12,12,12
2036,78,Klamath Mtns.,Water,124,124,124
2036,78,Klamath Mtns.,Wetland,38.3953125,35,42
2036,80,Northern B&R,Agriculture,373.5225,348,402
2036,80,Northern B&R,Barren,414,414,414
2036,80,Northern B&R,Developed,54.57875,54,57
2036,80,Northern B&R,Forest,1700.6778125,1693,1709.025
2036,80,Northern B&R,Grassland,163.3671875,157,169.0250000000001
2036,80,Northern B&R,Shrubland,3341.696875,3327,3356
2036,80,Northern B&R,Water,303,303,303
2036,80,Northern B&R,Wetland,54.156875,45,63
2036,81,Sonoran B&R,Agriculture,2673.4965625,2477,2767
2036,81,Sonoran B&R,Barren,5807,5807,5807
2036,81,Sonoran B&R,Developed,1001.204375,931.975,1081
2036,81,Sonoran B&R,Forest,211.6278125,204,224
2036,81,Sonoran B&R,Grassland,277.099375,271,282
2036,81,Sonoran B&R,Shrubland,17179.4190625,17061,17397.025
2036,81,Sonoran B&R,Water,1048,1048,1048
2036,81,Sonoran B&R,Wetland,83.1528125,73,105
2037,1,Coast Range,Agriculture,267.144375,252,293
2037,1,Coast Range,Barren,58,58,58
2037,1,Coast Range,Developed,791.7921875,745,845
2037,1,Coast Range,Forest,11179.7575,11126,11222
2037,1,Coast Range,Grassland,763.603125,746,777
2037,1,Coast Range,Shrubland,285.3178125,280,290
2037,1,Coast Range,Water,3499,3499,3499
2037,1,Coast Range,Wetland,111.385,109,113
2037,4,Cascades,Agriculture,10.7725,5,17
2037,4,Cascades,Barren,76,76,76
2037,4,Cascades,Developed,43.288125,37,59
2037,4,Cascades,Forest,1284.5365625,1272.975,1291
2037,4,Cascades,Grassland,9.5725,8,11
2037,4,Cascades,Shrubland,42.8303125,41,44
2037,4,Cascades,SnowIce,6,6,6
2037,4,Cascades,Water,1,1,1
2037,4,Cascades,Wetland,3,3,3
2037,5,Sierra Nevada,Agriculture,141.096875,124,180
2037,5,Sierra Nevada,Barren,3045,3045,3045
2037,5,Sierra Nevada,Developed,729.8375,701,780
2037,5,Sierra Nevada,Forest,42948.0446875,42898,42984
2037,5,Sierra Nevada,Grassland,883.6753125,878,887
2037,5,Sierra Nevada,Shrubland,3107.010625,3103,3110
2037,5,Sierra Nevada,SnowIce,10,10,10
2037,5,Sierra Nevada,Water,818,818,818
2037,5,Sierra Nevada,Wetland,161.335,161,162
2037,6,Oak Woodlands,Agriculture,6502.6559375,5984,7447
2037,6,Oak Woodlands,Barren,1296,1296,1296
2037,6,Oak Woodlands,Developed,18220.4209375,17583,18848
2037,6,Oak Woodlands,Forest,35393.3946875,34963.975,35715.025
2037,6,Oak Woodlands,Grassland,27751.58875,26960,28321
2037,6,Oak Woodlands,Shrubland,10009.231875,9721,10258
2037,6,Oak Woodlands,Water,11315,11315,11315
2037,6,Oak Woodlands,Wetland,850.7078125,800,891
2037,7,Central Valley,Agriculture,31241.5328125,30753,31917.05
2037,7,Central Valley,Barren,305,305,305
2037,7,Central Valley,Developed,5468.649375,5144.9749999999995,5797
2037,7,Central Valley,Forest,317.25875,289,347
2037,7,Central Valley,Grassland,7157.916875,6436.975,7681
2037,7,Central Valley,Shrubland,156.0015625,135.97500000000002,182.0250000000001
2037,7,Central Valley,Water,431,431,431
2037,7,Central Valley,Wetland,1015.640625,941,1090
2037,8,SoCal Mtns.,Agriculture,113.7425,83,162.0250000000001
2037,8,SoCal Mtns.,Barren,148,148,148
2037,8,SoCal Mtns.,Developed,990.3471875,921,1074
2037,8,SoCal Mtns.,Forest,11660.836875,11609,11700
2037,8,SoCal Mtns.,Grassland,1750.7853125,1716,1779.025
2037,8,SoCal Mtns.,Shrubland,3139.9296875,3095,3174
2037,8,SoCal Mtns.,Water,316,316,316
2037,8,SoCal Mtns.,Wetland,70.3584375,66,75
2037,9,East Cascades,Agriculture,1599.51875,1548,1653
2037,9,East Cascades,Barren,169,169,169
2037,9,East Cascades,Developed,203.993125,199,214
2037,9,East Cascades,Forest,12180.66875,12155,12204
2037,9,East Cascades,Grassland,2816.305,2780,2847
2037,9,East Cascades,Shrubland,2982.4640625,2965,3e3
2037,9,East Cascades,Water,534,534,534
2037,9,East Cascades,Wetland,170.0503125,161,182
2037,13,Central B&R,Agriculture,216.6665625,182,255
2037,13,Central B&R,Barren,277,277,277
2037,13,Central B&R,Developed,124.82875,123,128
2037,13,Central B&R,Forest,4662.6928125,4650,4673
2037,13,Central B&R,Grassland,509.7240625,498,522
2037,13,Central B&R,Shrubland,7025.636875,7012,7041
2037,13,Central B&R,Water,226,226,226
2037,13,Central B&R,Wetland,78.4509375,78,80
2037,14,Mojave B&R,Agriculture,364.6725,282,455
2037,14,Mojave B&R,Barren,7493,7493,7493
2037,14,Mojave B&R,Developed,1680.8296875,1557,1814.025
2037,14,Mojave B&R,Forest,4573.0009375,4551,4591
2037,14,Mojave B&R,Grassland,851.861875,770,912
2037,14,Mojave B&R,Shrubland,61472.6453125,61349,61586
2037,14,Mojave B&R,Water,40,40,40
2037,14,Mojave B&R,Wetland,42.9896875,41,45
2037,78,Klamath Mtns.,Agriculture,539.0946875,464,639
2037,78,Klamath Mtns.,Barren,67,67,67
2037,78,Klamath Mtns.,Developed,408.9090625,400,431
2037,78,Klamath Mtns.,Forest,28844.324375,28809,28870
2037,78,Klamath Mtns.,Grassland,1374.315625,1322,1415
2037,78,Klamath Mtns.,Shrubland,1522.990625,1506,1537
2037,78,Klamath Mtns.,SnowIce,12,12,12
2037,78,Klamath Mtns.,Water,124,124,124
2037,78,Klamath Mtns.,Wetland,38.365625,34,42
2037,80,Northern B&R,Agriculture,373.701875,348,404
2037,80,Northern B&R,Barren,414,414,414
2037,80,Northern B&R,Developed,54.5884375,54,57
2037,80,Northern B&R,Forest,1700.6571875,1693,1709
2037,80,Northern B&R,Grassland,163.32625,157,170
2037,80,Northern B&R,Shrubland,3341.6303125,3326.975,3356
2037,80,Northern B&R,Water,303,303,303
2037,80,Northern B&R,Wetland,54.0959375,45,63
2037,81,Sonoran B&R,Agriculture,2669.500625,2465.975,2766
2037,81,Sonoran B&R,Barren,5807,5807,5807
2037,81,Sonoran B&R,Developed,1010.67625,936,1096
2037,81,Sonoran B&R,Forest,211.4828125,204,225
2037,81,Sonoran B&R,Grassland,276.78375,270,282
2037,81,Sonoran B&R,Shrubland,17174.3946875,17050.975,17400
2037,81,Sonoran B&R,Water,1048,1048,1048
2037,81,Sonoran B&R,Wetland,83.161875,72,106
2038,1,Coast Range,Agriculture,267.70875,253,294
2038,1,Coast Range,Barren,58,58,58
2038,1,Coast Range,Developed,794.2853125,747,849
2038,1,Coast Range,Forest,11177.3909375,11122,11220
2038,1,Coast Range,Grassland,763.0628125,744,777
2038,1,Coast Range,Shrubland,285.1896875,280,290
2038,1,Coast Range,Water,3499,3499,3499
2038,1,Coast Range,Wetland,111.3625,109,113
2038,4,Cascades,Agriculture,10.783125,5,18
2038,4,Cascades,Barren,76,76,76
2038,4,Cascades,Developed,43.39625,37,60
2038,4,Cascades,Forest,1284.4315625,1272,1291
2038,4,Cascades,Grassland,9.566875,8,11
2038,4,Cascades,Shrubland,42.8221875,41,44
2038,4,Cascades,SnowIce,6,6,6
2038,4,Cascades,Water,1,1,1
2038,4,Cascades,Wetland,3,3,3
2038,5,Sierra Nevada,Agriculture,141.676875,124,182
2038,5,Sierra Nevada,Barren,3045,3045,3045
2038,5,Sierra Nevada,Developed,731.1884375,701,784
2038,5,Sierra Nevada,Forest,42946.393125,42894.975,42984
2038,5,Sierra Nevada,Grassland,883.5103125,877,887
2038,5,Sierra Nevada,Shrubland,3106.9015625,3102,3110
2038,5,Sierra Nevada,SnowIce,10,10,10
2038,5,Sierra Nevada,Water,818,818,818
2038,5,Sierra Nevada,Wetland,161.3296875,161,162
2038,6,Oak Woodlands,Agriculture,6519.9634375,5986,7494
2038,6,Oak Woodlands,Barren,1296,1296,1296
2038,6,Oak Woodlands,Developed,18297.2421875,17617.975,18948
2038,6,Oak Woodlands,Forest,35367.4253125,34922,35707
2038,6,Oak Woodlands,Grassland,27707.5284375,26886,28303
2038,6,Oak Woodlands,Shrubland,9986.91375,9688,10248
2038,6,Oak Woodlands,Water,11315,11315,11315
2038,6,Oak Woodlands,Wetland,848.926875,797,889
2038,7,Central Valley,Agriculture,31203.228125,30701,31902.024999999998
2038,7,Central Valley,Barren,305,305,305
2038,7,Central Valley,Developed,5508.8846875,5166,5853.050000000001
2038,7,Central Valley,Forest,317.305625,288,348
2038,7,Central Valley,Grassland,7153.6975,6408,7689.0250000000005
2038,7,Central Valley,Shrubland,156.5603125,135,184
2038,7,Central Valley,Water,431,431,431
2038,7,Central Valley,Wetland,1017.32375,940.9749999999999,1094
2038,8,SoCal Mtns.,Agriculture,114.8025,82,165
2038,8,SoCal Mtns.,Barren,148,148,148
2038,8,SoCal Mtns.,Developed,998.364375,926,1088
2038,8,SoCal Mtns.,Forest,11657.2903125,11603,11697
2038,8,SoCal Mtns.,Grassland,1748.2796875,1712,1779
2038,8,SoCal Mtns.,Shrubland,3136.9684375,3089,3173
2038,8,SoCal Mtns.,Water,316,316,316
2038,8,SoCal Mtns.,Wetland,70.2946875,66,75
2038,9,East Cascades,Agriculture,1600.0146875,1547,1656
2038,9,East Cascades,Barren,169,169,169
2038,9,East Cascades,Developed,204.0721875,199,214
2038,9,East Cascades,Forest,12180.6659375,12155,12205
2038,9,East Cascades,Grassland,2815.7975,2778,2847
2038,9,East Cascades,Shrubland,2982.2321875,2964,3e3
2038,9,East Cascades,Water,534,534,534
2038,9,East Cascades,Wetland,170.2175,161,182
2038,13,Central B&R,Agriculture,217.575,182,256
2038,13,Central B&R,Barren,277,277,277
2038,13,Central B&R,Developed,124.8678125,123,128
2038,13,Central B&R,Forest,4662.3540625,4649,4673
2038,13,Central B&R,Grassland,509.4428125,498,522
2038,13,Central B&R,Shrubland,7025.3221875,7011,7041
2038,13,Central B&R,Water,226,226,226
2038,13,Central B&R,Wetland,78.438125,78,80
2038,14,Mojave B&R,Agriculture,366.365625,282,458
2038,14,Mojave B&R,Barren,7493,7493,7493
2038,14,Mojave B&R,Developed,1694.026875,1566.9750000000001,1835
2038,14,Mojave B&R,Forest,4571.6096875,4548,4590
2038,14,Mojave B&R,Grassland,849.8371875,766,911
2038,14,Mojave B&R,Shrubland,61461.2146875,61331.975,61577.025
2038,14,Mojave B&R,Water,40,40,40
2038,14,Mojave B&R,Wetland,42.9459375,41,45
2038,78,Klamath Mtns.,Agriculture,540.6575,464,644
2038,78,Klamath Mtns.,Barren,67,67,67
2038,78,Klamath Mtns.,Developed,409.110625,400,433
2038,78,Klamath Mtns.,Forest,28843.7090625,28807,28870
2038,78,Klamath Mtns.,Grassland,1373.486875,1319,1414
2038,78,Klamath Mtns.,Shrubland,1522.6984375,1505,1537
2038,78,Klamath Mtns.,SnowIce,12,12,12
2038,78,Klamath Mtns.,Water,124,124,124
2038,78,Klamath Mtns.,Wetland,38.3375,34,42
2038,80,Northern B&R,Agriculture,373.9303125,348,404
2038,80,Northern B&R,Barren,414,414,414
2038,80,Northern B&R,Developed,54.5990625,54,57
2038,80,Northern B&R,Forest,1700.635625,1692,1710
2038,80,Northern B&R,Grassland,163.2909375,157,170
2038,80,Northern B&R,Shrubland,3341.544375,3326,3356.025
2038,80,Northern B&R,Water,303,303,303
2038,80,Northern B&R,Wetland,53.9996875,45,63
2038,81,Sonoran B&R,Agriculture,2664.981875,2456.975,2765
2038,81,Sonoran B&R,Barren,5807,5807,5807
2038,81,Sonoran B&R,Developed,1020.538125,941,1112
2038,81,Sonoran B&R,Forest,211.2996875,203,225
2038,81,Sonoran B&R,Grassland,276.47375,270,282
2038,81,Sonoran B&R,Shrubland,17169.5103125,17040.975,17404
2038,81,Sonoran B&R,Water,1048,1048,1048
2038,81,Sonoran B&R,Wetland,83.19625,72,107
2039,1,Coast Range,Agriculture,268.250625,253,296
2039,1,Coast Range,Barren,58,58,58
2039,1,Coast Range,Developed,796.684375,750,853
2039,1,Coast Range,Forest,11175.0809375,11117,11218
2039,1,Coast Range,Grassland,762.573125,743.975,776
2039,1,Coast Range,Shrubland,285.064375,279,290
2039,1,Coast Range,Water,3499,3499,3499
2039,1,Coast Range,Wetland,111.3465625,109,113
2039,4,Cascades,Agriculture,10.7990625,5,18
2039,4,Cascades,Barren,76,76,76
2039,4,Cascades,Developed,43.5140625,37,60
2039,4,Cascades,Forest,1284.310625,1272,1291
2039,4,Cascades,Grassland,9.560625,8,11
2039,4,Cascades,Shrubland,42.815625,41,44
2039,4,Cascades,SnowIce,6,6,6
2039,4,Cascades,Water,1,1,1
2039,4,Cascades,Wetland,3,3,3
2039,5,Sierra Nevada,Agriculture,142.1828125,124,184.0250000000001
2039,5,Sierra Nevada,Barren,3045,3045,3045
2039,5,Sierra Nevada,Developed,732.565,701,787.0250000000001
2039,5,Sierra Nevada,Forest,42944.728125,42891,42983
2039,5,Sierra Nevada,Grassland,883.3921875,877,887
2039,5,Sierra Nevada,Shrubland,3106.806875,3102,3110
2039,5,Sierra Nevada,SnowIce,10,10,10
2039,5,Sierra Nevada,Water,818,818,818
2039,5,Sierra Nevada,Wetland,161.325,161,162
2039,6,Oak Woodlands,Agriculture,6537.74875,5987,7542.025
2039,6,Oak Woodlands,Barren,1296,1296,1296
2039,6,Oak Woodlands,Developed,18370.9403125,17651,19044
2039,6,Oak Woodlands,Forest,35342.111875,34877,35699
2039,6,Oak Woodlands,Grassland,27663.5884375,26813,28285
2039,6,Oak Woodlands,Shrubland,9966.3790625,9658.974999999999,10241
2039,6,Oak Woodlands,Water,11315,11315,11315
2039,6,Oak Woodlands,Wetland,847.2315625,795,888
2039,7,Central Valley,Agriculture,31166.0021875,30644,31890
2039,7,Central Valley,Barren,305,305,305
2039,7,Central Valley,Developed,5548.201875,5188.975,5903.049999999999
2039,7,Central Valley,Forest,317.2990625,287,349
2039,7,Central Valley,Grassland,7149.498125,6375,7705.0250000000005
2039,7,Central Valley,Shrubland,157.096875,135,186
2039,7,Central Valley,Water,431,431,431
2039,7,Central Valley,Wetland,1018.901875,940,1098
2039,8,SoCal Mtns.,Agriculture,115.8453125,82.97500000000001,168
2039,8,SoCal Mtns.,Barren,148,148,148
2039,8,SoCal Mtns.,Developed,1006.1971875,931,1099
2039,8,SoCal Mtns.,Forest,11653.7540625,11597.975,11696
2039,8,SoCal Mtns.,Grassland,1745.8725,1708,1778
2039,8,SoCal Mtns.,Shrubland,3134.105625,3084,3172
2039,8,SoCal Mtns.,Water,316,316,316
2039,8,SoCal Mtns.,Wetland,70.2253125,66,75
2039,9,East Cascades,Agriculture,1600.228125,1547,1657
2039,9,East Cascades,Barren,169,169,169
2039,9,East Cascades,Developed,204.1534375,199,215
2039,9,East Cascades,Forest,12180.7453125,12155,12205
2039,9,East Cascades,Grassland,2815.4215625,2777,2848
2039,9,East Cascades,Shrubland,2982.0296875,2963,3e3
2039,9,East Cascades,Water,534,534,534
2039,9,East Cascades,Wetland,170.421875,161,183
2039,13,Central B&R,Agriculture,218.218125,182,256
2039,13,Central B&R,Barren,277,277,277
2039,13,Central B&R,Developed,124.9171875,123,128
2039,13,Central B&R,Forest,4662.134375,4649,4673
2039,13,Central B&R,Grassland,509.2325,498,522
2039,13,Central B&R,Shrubland,7025.0690625,7011,7041
2039,13,Central B&R,Water,226,226,226
2039,13,Central B&R,Wetland,78.42875,78,80
2039,14,Mojave B&R,Agriculture,368.1684375,280.975,463
2039,14,Mojave B&R,Barren,7493,7493,7493
2039,14,Mojave B&R,Developed,1707.1840625,1579,1853.025
2039,14,Mojave B&R,Forest,4570.219375,4546,4589
2039,14,Mojave B&R,Grassland,847.8778125,762,910
2039,14,Mojave B&R,Shrubland,61449.6421875,61313,61565
2039,14,Mojave B&R,Water,40,40,40
2039,14,Mojave B&R,Wetland,42.908125,40,45
2039,78,Klamath Mtns.,Agriculture,542.2375,464,650
2039,78,Klamath Mtns.,Barren,67,67,67
2039,78,Klamath Mtns.,Developed,409.3296875,400,433
2039,78,Klamath Mtns.,Forest,28843.07625,28805,28871
2039,78,Klamath Mtns.,Grassland,1372.6515625,1317.9750000000001,1414
2039,78,Klamath Mtns.,Shrubland,1522.39625,1504,1537
2039,78,Klamath Mtns.,SnowIce,12,12,12
2039,78,Klamath Mtns.,Water,124,124,124
2039,78,Klamath Mtns.,Wetland,38.30875,34,42
2039,80,Northern B&R,Agriculture,374.120625,347,405
2039,80,Northern B&R,Barren,414,414,414
2039,80,Northern B&R,Developed,54.605625,54,57
2039,80,Northern B&R,Forest,1700.6221875,1692,1710
2039,80,Northern B&R,Grassland,163.250625,156,170
2039,80,Northern B&R,Shrubland,3341.4634375,3326,3357
2039,80,Northern B&R,Water,303,303,303
2039,80,Northern B&R,Wetland,53.9375,44,63
2039,81,Sonoran B&R,Agriculture,2660.635,2448,2763
2039,81,Sonoran B&R,Barren,5807,5807,5807
2039,81,Sonoran B&R,Developed,1030.3734375,947,1128
2039,81,Sonoran B&R,Forest,211.1409375,203,225
2039,81,Sonoran B&R,Grassland,276.141875,269,282
2039,81,Sonoran B&R,Shrubland,17164.485,17030,17409
2039,81,Sonoran B&R,Water,1048,1048,1048
2039,81,Sonoran B&R,Wetland,83.22375,72,107.02500000000009
2040,1,Coast Range,Agriculture,268.7996875,253,297
2040,1,Coast Range,Barren,58,58,58
2040,1,Coast Range,Developed,798.7640625,751,856
2040,1,Coast Range,Forest,11173.004375,11114,11217
2040,1,Coast Range,Grassland,762.1315625,743,776
2040,1,Coast Range,Shrubland,284.9703125,279,290
2040,1,Coast Range,Water,3499,3499,3499
2040,1,Coast Range,Wetland,111.33,109,113
2040,4,Cascades,Agriculture,10.821875,5,18
2040,4,Cascades,Barren,76,76,76
2040,4,Cascades,Developed,43.615625,37,60.02500000000009
2040,4,Cascades,Forest,1284.2040625,1271,1291
2040,4,Cascades,Grassland,9.549375,8,11
2040,4,Cascades,Shrubland,42.8090625,41,44
2040,4,Cascades,SnowIce,6,6,6
2040,4,Cascades,Water,1,1,1
2040,4,Cascades,Wetland,3,3,3
2040,5,Sierra Nevada,Agriculture,142.6240625,124,186
